id,title,release_date,popularity,vote_average,vote_count
677638,We Bare Bears: The Movie,30/06/2020,74.835,7.9,719
531454,Eurovision Song Contest: The Story of Fire Saga,26/06/2020,10.577,6.4,1080
531876,The Outpost,24/06/2020,33.247,6.9,754
707886,Feel the Beat,19/06/2020,15.902,7.7,943
706503,Lost Bullet,19/06/2020,8.282,6.7,544
667520,A Whisker Away,18/06/2020,61.496,8,1001
514593,You Should Have Left,18/06/2020,26.534,5.9,486
708336,Return of the Tooth Fairy,15/06/2020,30.028,6.5,740
522098,Babyteeth,15/06/2020,7.296,6.9,237
614292,Bad Tales,15/06/2020,5.406,6.8,460
599521,Z-O-M-B-I-E-S 2,13/06/2020,27.868,7.8,309
581859,Da 5 Bloods,12/06/2020,12.417,6.6,865
507441,Sea Fever,12/06/2020,10.689,6.3,305
606679,The High Note,10/06/2020,12.352,7.1,348
339095,The Last Days of American Crime,05/06/2020,8.596,6.7,725
689723,Dangerous Lies,30/05/2020,12.502,6.4,380
696374,Gabriel's Inferno,29/05/2020,9.582,8.5,2247
513268,Body Cam,19/05/2020,41.662,6.3,257
582596,The Wrong Missy,13/05/2020,18.479,6.2,926
545237,The Nest,08/05/2020,9.23,6.2,226
618344,Justice League Dark: Apokolips War,05/05/2020,35.928,8.3,1168
597219,The Half of It,01/05/2020,14.771,7.2,1239
602147,Inheritance,30/04/2020,16.747,6.3,404
656563,Rich in Love,30/04/2020,15.289,7.8,522
545609,Extraction,24/04/2020,40.091,7.4,4493
560044,The Willoughbys,22/04/2020,16.257,7.2,758
659067,Earth and Blood,17/04/2020,11.601,6.2,263
658751,Rising High,17/04/2020,7.88,6.7,234
550231,The Secret: Dare to Dream,16/04/2020,13.865,7.3,439
664767,Mortal Kombat Legends: Scorpion's Revenge,12/04/2020,40.42,8.2,1105
491926,Resistance,27/03/2020,9.761,7,291
674944,The Occupant,25/03/2020,8.588,6.3,629
665251,Altered Carbon: Resleeved,19/03/2020,89.44,6.5,209
449756,The Postcard Killings,13/03/2020,14.449,6.6,404
595671,Never Rarely Sometimes Always,13/03/2020,11.541,7.2,365
539617,Big Time Adolescence,13/03/2020,9.919,7.5,239
585244,I Still Believe,12/03/2020,33.275,7.7,974
567965,Misbehaviour,12/03/2020,8.856,6.4,200
446893,Trolls World Tour,11/03/2020,60.847,7.4,1758
514847,The Hunt,11/03/2020,43.268,6.7,2341
480857,Radioactive,11/03/2020,10.702,6.6,608
382748,Stargirl,10/03/2020,15.554,7.6,481
605804,The Wretched,09/03/2020,9.123,6,424
668195,Ultras,09/03/2020,7.925,6.1,373
713776,If Anything Happens I Love You,07/03/2020,7.973,7.8,658
627725,The Banker,06/03/2020,62.389,7.5,562
502425,Escape from Pretoria,06/03/2020,17.823,7.3,945
581600,Spenser Confidential,06/03/2020,16.057,6.5,1849
558582,First Cow,06/03/2020,11.536,7,289
590854,The Hater,06/03/2020,8.443,6.9,438
338762,Bloodshot,05/03/2020,42.482,6.8,4308
529485,The Way Back,05/03/2020,13.661,6.6,794
661804,De Gaulle,04/03/2020,6.557,6.1,228
508439,Onward,29/02/2020,48.665,7.8,5037
673595,Maggie Simpson in Playdate with Destiny,29/02/2020,17.31,7.5,297
342470,All the Bright Places,28/02/2020,52.365,7.7,2406
489326,Mortal,28/02/2020,10.346,6.5,370
457335,Guns Akimbo,27/02/2020,16.929,6.5,1723
674607,The Decline,27/02/2020,8.212,6.2,346
570670,The Invisible Man,26/02/2020,28.924,7.2,4585
618355,Superman: Red Son,24/02/2020,13.411,7.3,663
571785,Time to Hunt,22/02/2020,14.284,7.2,226
555974,Brahms: The Boy II,20/02/2020,29.396,6,1004
481848,The Call of the Wild,19/02/2020,48.985,7.6,2906
526007,The Night Clerk,19/02/2020,14.525,6.1,447
557940,My Boyfriend's Meds,14/02/2020,12.593,7.2,281
616803,Breaking Surface,14/02/2020,11.382,6.7,284
658760,Isi & Ossi,14/02/2020,10.046,6.9,755
610461,"Veinteañera, Divorciada y Fantástica",14/02/2020,8.225,8.1,362
556678,Emma.,13/02/2020,24.744,7.1,1255
606566,The Best Years,13/02/2020,7.327,6.8,300
454626,Sonic the Hedgehog,12/02/2020,241.326,7.4,8067
565426,To All the Boys: P.S. I Still Love You,12/02/2020,26.743,6.9,2197
539537,Fantasy Island,12/02/2020,22.928,6,1919
664413,365 Days,07/02/2020,54.8,7,6986
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),05/02/2020,101.202,7,8793
666750,Dragonheart: Vengeance,04/02/2020,27.83,7,259
594530,Lamp Life,31/01/2020,23.611,7.2,233
588009,Adú,31/01/2020,9.731,7,237
627463,The Assistant,31/01/2020,9.264,6.5,316
542224,Gretel & Hansel,30/01/2020,15.393,6,1127
606954,I Hate Summer,30/01/2020,9.479,7.1,701
567970,Lost Girls,28/01/2020,10.998,6.1,568
653744,Sergio,28/01/2020,9.751,6.7,270
575774,His House,27/01/2020,31.163,6.5,791
552532,Charm City Kings,27/01/2020,15.615,8,293
579792,Cindy La Regia,24/01/2020,10.969,7.9,220
613096,"I Love You, Stupid",24/01/2020,8.233,6.5,244
492611,The Turning,23/01/2020,50.617,5.9,781
652483,Airplane Mode,23/01/2020,11.555,6.3,637
442065,The Last Full Measure,23/01/2020,11.21,7.6,340
617708,La Llorona,22/01/2020,92.898,6.5,251
639798,32 Malasana Street,17/01/2020,15.15,6.5,548
651070,A Fall from Grace,17/01/2020,11.488,7.1,774
640344,Me Against You: Mr. S's Vendetta,17/01/2020,5.309,8.2,445
609242,The Heist of the Century,16/01/2020,38.728,7.8,619
474764,The Lodge,16/01/2020,21.336,6.1,877
38700,Bad Boys for Life,15/01/2020,76.891,7.2,7030
586461,Swallow,15/01/2020,10.417,6.7,481
592834,My Spy,09/01/2020,23.691,6.9,920
526019,Like a Boss,09/01/2020,14.815,6.4,549
590869,Hammamet,09/01/2020,5.605,6,335
443791,Underwater,08/01/2020,30.569,6.3,2449
630220,18 Presents,02/01/2020,8.919,7.5,580
448119,Dolittle,01/01/2020,36.51,6.7,2995
514207,Invasion,01/01/2020,30.201,6.9,640
593402,Tolo Tolo,01/01/2020,6.922,6.2,1072
620683,My Mom is a Character 3,26/12/2019,5.798,8.2,420
331482,Little Women,25/12/2019,35.055,7.9,4840
522212,Just Mercy,25/12/2019,15.609,8,1728
346709,Line of Duty,25/12/2019,13.149,6,217
654299,Out Of The Clear Blue Sky,24/12/2019,18.312,8.2,293
592350,My Hero Academia: Heroes Rising,20/12/2019,181.507,8.3,924
606856,Togo,20/12/2019,31.42,8.2,1463
477018,The Translators,20/12/2019,7.549,6.6,363
581387,Ashfall,19/12/2019,75.321,6.6,373
413518,Pinocchio,19/12/2019,37.669,6.6,1269
449924,Ip Man 4: The Finale,19/12/2019,19.775,7.2,1563
606952,The Goddess of Fortune,19/12/2019,9.254,7.2,426
181812,Star Wars: The Rise of Skywalker,18/12/2019,79.647,6.4,7837
525661,Bombshell,13/12/2019,25.828,6.8,2422
292011,Richard Jewell,13/12/2019,11.36,7.5,1951
613080,Once Upon a Time in Bethlehem,12/12/2019,5.458,6.1,399
403300,Ein verborgenes Leben,11/12/2019,14.468,7.1,492
613349,A Good Doctor,11/12/2019,6.793,6.6,246
509967,6 Underground,10/12/2019,42.461,6.3,3779
613868,Cousins,10/12/2019,9.423,7.9,236
461130,Code 8,06/12/2019,20.117,6.2,1422
614587,Lupin III: The First,06/12/2019,11.333,7.4,223
652722,In the Arms of an Assassin,06/12/2019,10.861,8.1,294
575428,The Wild Goose Lake,06/12/2019,8.462,6.6,260
599845,The Immortal,05/12/2019,14.499,6.7,391
587693,A Christmas Prince: The Royal Baby,05/12/2019,14.33,6.4,441
613099,The Legacy of the Bones,05/12/2019,11.731,6.6,327
512200,Jumanji: The Next Level,04/12/2019,99.005,7,6971
431693,Spies in Disguise,04/12/2019,44.398,7.7,2288
582206,The Best Is Yet to Come,04/12/2019,6.557,6.9,250
522627,The Gentlemen,03/12/2019,43.235,7.7,4180
546554,Knives Out,27/11/2019,55.121,7.9,8861
536743,Queen & Slim,27/11/2019,12.848,7.2,525
478860,Proxima,27/11/2019,10.106,6.3,281
551332,The Two Popes,27/11/2019,9.272,7.5,2410
552178,Dark Waters,22/11/2019,25.23,7.5,1529
611914,The Courier,22/11/2019,22.802,6.1,427
704264,Primal: Tales of Savagery,21/11/2019,27.874,8.4,222
574982,The Blackout,21/11/2019,14.257,6.4,309
611207,The Knight Before Christmas,21/11/2019,12.675,6.5,929
330457,Frozen II,20/11/2019,122.252,7.3,8227
430155,Coma,19/11/2019,15.541,6.3,358
533444,Waves,15/11/2019,18.262,7.5,432
458897,Charlie's Angels,14/11/2019,24.563,6.6,2458
586863,Les Misérables,14/11/2019,10.378,7.7,1187
359724,Ford v Ferrari,13/11/2019,49.066,8,5765
512895,Lady and the Tramp,12/11/2019,23.164,7.3,1301
619264,The Platform,08/11/2019,37.371,7,5453
508965,Klaus,08/11/2019,18.842,8.3,2944
554241,Playing with Fire,08/11/2019,18.339,6.8,543
511322,The Good Liar,08/11/2019,11.434,6.7,856
295151,Let It Snow,08/11/2019,11.125,6.1,1000
512263,Honey Boy,08/11/2019,9.82,7.2,510
585759,The Coldest Game,08/11/2019,9.694,6.2,232
549053,Last Christmas,07/11/2019,16.881,7.3,1877
520900,The Personal History of David Copperfield,07/11/2019,10.255,6.5,348
522162,Midway,06/11/2019,36.754,7.1,1882
531438,Holiday in the Wild,06/11/2019,11.061,6.5,441
595975,La Belle Époque,06/11/2019,9.957,7.5,753
586940,I Lost My Body,06/11/2019,7.346,7.5,990
514921,The Aeronauts,04/11/2019,13.451,6.8,851
398978,The Irishman,01/11/2019,21.482,7.6,5415
506528,Harriet,01/11/2019,17.892,7.3,580
644479,Dedicated to my ex,01/11/2019,12.44,8.4,472
504562,Motherless Brooklyn,31/10/2019,14.171,6.7,1148
501170,Doctor Sleep,30/10/2019,38.315,7.2,3339
602545,Into the Labyrinth,30/10/2019,12.399,6.4,367
638507,How to Train Your Dragon: Homecoming,25/10/2019,60.672,8.1,689
578189,Black and Blue,25/10/2019,18.929,6.7,638
575813,Better Days,25/10/2019,16.836,8.3,240
509598,Mr. Jones,25/10/2019,11.432,6.6,239
599975,Countdown,24/10/2019,36.951,6.4,1586
535292,21 Bridges,24/10/2019,19.634,6.8,1546
290859,Terminator: Dark Fate,23/10/2019,51.666,6.5,4062
579245,The Specials,23/10/2019,9.586,7.9,713
582927,I'm No Longer Here,21/10/2019,12.191,7.7,369
636698,The Man Without Gravity,21/10/2019,7.412,7.2,226
515001,Jojo Rabbit,18/10/2019,37.546,8.1,7467
503919,The Lighthouse,18/10/2019,24.461,7.5,3467
483202,Eli,18/10/2019,20.84,6,1111
489245,The Kill Team,17/10/2019,26.101,6.6,308
420809,Maleficent: Mistress of Evil,16/10/2019,97.702,7.3,5062
504631,Mermaid Down,15/10/2019,40.81,6.7,232
606117,A Cinderella Story: Christmas Wish,15/10/2019,20.168,6.5,581
614488,Street Flow,12/10/2019,10.88,7.1,282
559969,El Camino: A Breaking Bad Movie,11/10/2019,25.385,6.9,3801
504949,The King,11/10/2019,24.56,7.2,2514
481084,The Addams Family,10/10/2019,53.206,6.7,1786
637920,Miracle in Cell No. 7,10/10/2019,37.079,8.3,3935
594634,Close to the Horizon,10/10/2019,20.643,8,371
620725,Jexi,10/10/2019,15.206,6.9,949
338967,Zombieland: Double Tap,09/10/2019,61.716,7,4517
595867,On a Magical Night,09/10/2019,14.256,6.3,206
519141,Matthias & Maxime,09/10/2019,8.523,7.2,346
537055,Wonder Woman: Bloodlines,04/10/2019,22.612,7.1,377
528888,Dolemite Is My Name,04/10/2019,8.555,7,940
522369,Sorry We Missed You,04/10/2019,7.887,7.4,541
475557,Joker,02/10/2019,128.614,8.2,20677
453405,Gemini Man,02/10/2019,44.678,6.4,4306
635744,Jarhead: Law of Return,01/10/2019,19.982,6.5,2461
615774,Scooby-Doo! Return to Zombie Island,01/10/2019,17.679,7,607
399121,An Officer and a Spy,30/09/2019,9.406,7.1,1223
492188,Marriage Story,28/09/2019,22.85,7.8,5735
530382,In the Shadow of the Moon,27/09/2019,17.555,6.2,1076
491283,Judy,27/09/2019,14.626,6.8,956
542921,While at War,27/09/2019,11.118,7.1,221
517909,The Laundromat,27/09/2019,10.264,6,990
422803,A Shaun the Sheep Movie: Farmageddon,26/09/2019,16.307,6.9,372
612368,In the Name of the Land,25/09/2019,6.27,7.3,241
619278,Inside Man: Most Wanted,24/09/2019,15.078,6.7,224
568091,Fractured,22/09/2019,20.557,6.7,1842
584962,Between Two Ferns: The Movie,20/09/2019,10.22,6,643
510388,Villains,20/09/2019,8.524,6.2,247
522938,Rambo: Last Blood,19/09/2019,66.032,6.5,3055
431580,Abominable,19/09/2019,39.591,7.6,1636
567410,System Crasher,19/09/2019,7.474,7.7,224
419704,Ad Astra,17/09/2019,11.834,6.1,5438
539892,Freaks,13/09/2019,34.606,6.8,864
625450,Tall Girl,13/09/2019,23.628,6.4,1620
517116,Haunt,13/09/2019,18.132,6.7,799
537739,Can You Keep a Secret?,13/09/2019,12.181,6.6,726
535544,Downton Abbey,12/09/2019,36.406,7.2,868
540901,Hustlers,12/09/2019,26.888,6.5,2522
472674,The Goldfinch,12/09/2019,23.584,7.2,668
582913,The Room,12/09/2019,15.331,6.4,709
524348,The Report,12/09/2019,14.997,7,785
589982,Spread Your Wings,12/09/2019,7.455,7.5,235
524251,I See You,11/09/2019,78.526,7,970
583268,"Someone, Somewhere",11/09/2019,7.535,6.4,452
471707,Corpus Christi,10/09/2019,52.281,7.7,390
451184,Wasp Network,09/09/2019,8.889,6.1,278
530723,Bad Education,08/09/2019,8.311,6.8,508
458305,Vivarium,07/09/2019,23.668,6,1341
548473,Color Out of Space,07/09/2019,21.147,6,972
501907,A Beautiful Day in the Neighborhood,07/09/2019,19.295,7,1217
610892,Violet Evergarden: Eternity and the Auto Memory Doll,06/09/2019,14.167,8.2,247
505707,Waiting for the Barbarians,06/09/2019,12.509,6,245
613090,"Live Twice, Love Once",06/09/2019,9.299,7.5,282
616584,K-12,05/09/2019,10.633,7.8,208
593660,My Brother Chases Dinosaurs,05/09/2019,6.506,7.1,233
474350,It Chapter Two,04/09/2019,173.08,6.9,6945
582873,Martin Eden,04/09/2019,7.221,7,556
589984,A Very Bad Friend,04/09/2019,5.484,6.1,223
547258,Play,04/09/2019,5.054,7.4,294
537061,Steven Universe: The Movie,02/09/2019,43.602,8.3,665
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/08/2019,130.462,8.3,392
554590,Tod@s Caen,30/08/2019,33.162,7.7,428
473033,Uncut Gems,30/08/2019,29.328,7.1,3625
466081,The Informer,30/08/2019,18.268,6.5,580
539651,Don't Let Go,30/08/2019,13.078,6.9,240
393624,Official Secrets,30/08/2019,12.557,7.2,685
574376,Eye for an Eye,30/08/2019,7.481,6.7,246
548544,Invisible Life,30/08/2019,6.603,7.9,241
441282,Night Hunter,29/08/2019,21.699,6.5,631
623195,Falling Inn Love,29/08/2019,14.823,6.5,995
503125,Little Monsters,29/08/2019,13.224,6.6,524
487083,Paradise Hills,29/08/2019,11.413,6,416
446159,Bacurau,29/08/2019,10.941,7.8,854
516700,Gundala,29/08/2019,8.859,6.2,206
571473,5 Is the Perfect Number,29/08/2019,7.043,6.3,214
587301,School Life,28/08/2019,8.627,7,584
624932,Dave Chappelle: Sticks & Stones,26/08/2019,7.838,7.7,216
529862,Brittany Runs a Marathon,23/08/2019,9.25,6.6,387
602518,Il signor Diavolo,22/08/2019,13.182,6,248
423204,Angel Has Fallen,21/08/2019,36.518,6.5,2743
567609,Ready or Not,21/08/2019,32.808,7,3203
428045,Iron Mask,16/08/2019,22.199,6.2,293
582570,Sextuplets,16/08/2019,19.679,6.3,723
405177,"Where'd You Go, Bernadette",16/08/2019,15.333,6.7,508
596054,Heroic Losers,15/08/2019,14.991,7.7,448
417466,Monos,15/08/2019,12.408,6.7,291
515741,Angel of Mine,15/08/2019,9.111,6.3,207
600184,The Nest,15/08/2019,7.246,6.3,222
521777,Good Boys,14/08/2019,26.405,6.9,1468
589739,Hair Love,14/08/2019,7.288,7.7,373
531509,Otherhood,13/08/2019,8.58,6.2,385
463257,The Peanut Butter Falcon,09/08/2019,11.762,7.4,1003
534259,Blinded by the Light,09/08/2019,11.45,7,475
441183,Light of My Life,09/08/2019,10.095,6.4,426
499701,Dora and the Lost City of Gold,08/08/2019,39.088,6.8,1403
417384,Scary Stories to Tell in the Dark,08/08/2019,31.774,6.5,2135
522924,The Art of Racing in the Rain,08/08/2019,20.641,8.3,1059
508664,Danger Close: The Battle of Long Tan,08/08/2019,15.377,7,229
487680,The Kitchen,08/08/2019,13.201,6.2,550
587272,Father There Is Only One,02/08/2019,142.535,7.2,259
454640,The Angry Birds Movie 2,02/08/2019,76.79,7.1,1303
506574,Descendants 3,02/08/2019,60.018,7.8,1225
384018,Fast & Furious Presents: Hobbs & Shaw,01/08/2019,146.624,6.9,5773
500922,A Score to Settle,01/08/2019,17.578,6.2,385
465003,The Red Sea Diving Resort,28/07/2019,13.906,6.9,665
615453,Ne Zha,26/07/2019,25.972,7.9,268
542417,Skin,26/07/2019,10.589,6.9,284
475303,A Rainy Day in New York,26/07/2019,1.188,6.5,1830
486589,Red Shoes and the Seven Dwarfs,25/07/2019,76.85,7.8,859
466272,Once Upon a Time… in Hollywood,24/07/2019,58.98,7.4,10511
556901,Teen Titans Go! vs. Teen Titans,21/07/2019,32.858,8,380
537056,Batman: Hush,19/07/2019,23.587,7.3,635
611605,1BR,18/07/2019,12.7,6.1,287
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,12/07/2019,148.414,6.7,379
420818,The Lion King,12/07/2019,120.439,7.1,8462
509874,Lying and Stealing,12/07/2019,13.287,6,234
531503,Point Blank,12/07/2019,12.168,6.1,442
565310,The Farewell,12/07/2019,10.766,7.5,1107
480001,The Art of Self-Defense,12/07/2019,9.276,6.6,503
511987,Crawl,11/07/2019,39.057,6.3,2520
513045,Stuber,11/07/2019,14.949,6.7,1039
530385,Midsommar,03/07/2019,38.164,7.1,4835
429617,Spider-Man: Far From Home,28/06/2019,122.533,7.5,12675
576004,Porno,28/06/2019,39.27,6.4,234
428836,Ophelia,28/06/2019,16.029,7.3,384
515195,Yesterday,27/06/2019,29.008,6.7,3151
459670,Monica and Friends: Bonds,27/06/2019,7.001,7.6,234
610120,Anima,27/06/2019,5.83,7.4,332
521029,Annabelle Comes Home,26/06/2019,70.951,6.4,2755
530079,Ride Your Wave,21/06/2019,79.872,7.5,207
421473,Above Suspicion,20/06/2019,14.962,6,201
517148,Beanpole,20/06/2019,6.986,7.2,247
301528,Toy Story 4,19/06/2019,129.855,7.6,8043
568160,Weathering with You,19/06/2019,118.581,8.1,1480
533642,Child's Play,19/06/2019,40.023,6,1555
484641,Anna,19/06/2019,27.997,6.7,2098
603519,Beats,19/06/2019,13.052,6.8,210
582883,Deerskin,19/06/2019,8.751,6.5,461
531428,Portrait of a Lady on Fire,17/06/2019,19.759,8.2,1797
572154,Rascal Does Not Dream of a Dreaming Girl,15/06/2019,81.259,8.3,380
486131,Shaft,14/06/2019,17.801,6.5,1396
508101,Plus One,14/06/2019,7.52,7.1,230
479455,Men in Black: International,12/06/2019,35.176,6,3955
505948,I Am Mother,07/06/2019,18.141,6.7,2064
585077,Children of the Sea,07/06/2019,11.658,7.2,234
522039,The Last Black Man in San Francisco,07/06/2019,9.039,7.1,220
320288,Dark Phoenix,05/06/2019,44.158,6,5284
565743,The Vast of Night,01/06/2019,12.324,6.6,764
538225,Deadwood: The Movie,31/05/2019,10.358,6.8,270
513576,Always Be My Maybe,31/05/2019,10.216,6.6,1122
597094,First Love,31/05/2019,8.443,6.8,207
496243,Parasite,30/05/2019,57.528,8.5,13809
373571,Godzilla: King of the Monsters,29/05/2019,112.26,6.7,4840
514999,Murder Mystery,25/05/2019,20.641,6.2,3289
412117,The Secret Life of Pets 2,24/05/2019,57.005,7,2475
531306,Rim of the World,24/05/2019,22.956,6,796
505600,Booksmart,24/05/2019,18.741,7,2069
528985,Assimilate,24/05/2019,13.079,6.5,202
534490,Avengement,24/05/2019,12.589,6.8,343
535356,Elisa & Marcela,24/05/2019,10.698,7.4,317
575452,The Traitor,23/05/2019,7.857,7.7,1106
420817,Aladdin,22/05/2019,76.244,7.1,8616
504608,Rocketman,22/05/2019,31.625,7.4,3829
592480,Alice and the Mayor,18/05/2019,8.719,6.3,272
527261,The Silence,16/05/2019,19.824,6,1213
508791,The Sun Is Also a Star,16/05/2019,12.514,7,530
602609,Good Sam,16/05/2019,8.395,6,203
458156,John Wick: Chapter 3 - Parabellum,15/05/2019,94.194,7.4,7950
581528,"The Gangster, the Cop, the Devil",15/05/2019,31.225,7.7,547
531309,Brightburn,09/05/2019,44.468,6.1,2430
449562,The Hustle,09/05/2019,33.77,6.3,2083
538207,We Die Young,09/05/2019,21.672,6.9,222
532938,The Shiny Shrimps,08/05/2019,6.181,6.6,366
447404,Pokémon Detective Pikachu,03/05/2019,101.206,7,5655
522518,A Dog's Journey,03/05/2019,45.778,8.1,1109
524247,The Intruder,03/05/2019,17.033,6.1,439
468224,Tolkien,03/05/2019,16.643,7,1087
502292,The Last Summer,03/05/2019,16.254,6,1251
475888,Tell It to the Bees,03/05/2019,12.589,7.5,318
457799,"Extremely Wicked, Shockingly Evil and Vile",02/05/2019,18.93,7,2860
459992,Long Shot,02/05/2019,18.181,6.7,2173
454458,UglyDolls,01/05/2019,21.179,6.7,360
542830,Little White Lies 2,01/05/2019,7.492,6.7,607
586451,Blow the Man Down,26/04/2019,9.041,6.3,218
586592,Come to Daddy,25/04/2019,8.458,6,381
299534,Avengers: Endgame,24/04/2019,205.202,8.3,21148
515248,Someone Great,19/04/2019,13.196,6.4,1049
570661,The Collini Case,18/04/2019,9.666,7.3,247
592336,Don't Stop Me Now,18/04/2019,8.807,6.4,293
589524,The Champion,18/04/2019,6.609,6.6,330
543343,Guava Island,13/04/2019,6.088,6.8,265
543540,The Perfect Date,12/04/2019,21.507,6.5,2937
440918,Teen Spirit,12/04/2019,9.752,6.2,260
482981,Wild Rose,12/04/2019,9.425,6.8,247
537915,After,11/04/2019,180.344,7.2,7086
514439,Breakthrough,10/04/2019,29.352,7.7,869
571495,The Ruthless,08/04/2019,9.183,6.2,348
458131,The Best of Enemies,05/04/2019,12.394,7.4,313
526050,Little,04/04/2019,29.254,6.9,558
458253,Missing Link,04/04/2019,26.807,7,681
570131,Love at Second Sight,03/04/2019,8.736,7.1,558
574861,No Filter,03/04/2019,7.395,6.1,262
581997,Batman vs. Teenage Mutant Ninja Turtles,31/03/2019,18.041,7.2,348
287947,Shazam!,29/03/2019,91.507,7.1,7640
537059,Justice League vs. the Fatal Five,29/03/2019,18.993,6.9,259
329996,Dumbo,27/03/2019,29.314,6.7,3764
532620,Let's Dance,27/03/2019,8.337,6.5,274
